jnr	region	name	munnr	year	age	cr	pcl	fecund	ovul	twincr	twinpcl	ca	totcalb	totclut	antov	cweight	day	month	daynr
41040216	4104	Oppland	522	2003	8	1	1	1	1	0	0	1	2	1	2	177	18	10	291
41040217	4104	Oppland	522	2003	4	1	0	1	0	0		1	2	0	2	159	10	10	283
41040221	4104	Oppland	522	2003	11	2	0	1	0	1		4	6	0	2	171	6	10	279
41040222	4104	Oppland	522	2003	3	0	1	0	1		0	0	0	1	2	150	8	10	281
41040223	4104	Oppland	522	2003	5	1	0	1	0	0		2	3	0	2	131	25	10	298
41040225	4104	Oppland	522	2003	6	0	1	0	1		0	0	0	1	2	173	4	10	277
41040227	4104	Oppland	522	2003	2	0	1	0	1		0	0	0	1	2	160	2	10	275
41040230	4104	Oppland	522	2003	3	1	0	1	0	0		0	1	0	2	146	9	10	282
41040232	4104	Oppland	522	2003	3	1	0	1	0	0		0	1	0	2	161	5	10	278
41040233	4104	Oppland	522	2003	2	0	1	0	1		0	0	0	1	2	175	8	10	281
41040237	4104	Oppland	522	2003	3	1	1	1	1	0	0	0	1	1	2	153	26	10	299
41040238	4104	Oppland	522	2003	2	0	1	0	1		0	0	0	1	2	183	4	10	277
41040239	4104	Oppland	522	2003	6	2	1	1	1	1	0	5	7	1	2	203,5	17	10	290
41040240	4104	Oppland	522	2003	2	0	1	0	1		0	0	0	1	2	146	15	10	288
41040243	4104	Oppland	522	2003	5	0	1	0	1		0	0	0	1	2	174	2	10	275
41040244	4104	Oppland	522	2003	6	2	2	1	1	1	1	2	4	2	2	190	26	10	299
41040245	4104	Oppland	522	2003	16	1	1	1	1	0	0	4	5	1	2	183	1	10	274
41040246	4104	Oppland	522	2003	5	0	1	1	1		0	2	2	1	2	184	19	10	292
41040537	4104	Oppland	538	2003	1	0	0		0			0	0	0	2	99	25	9	268
41040538	4104	Oppland	538	2003	1	0	0		0			0	0	0	2	0	4	10	277
41040539	4104	Oppland	538	2003	1	0	0		0			0	0	0	2	120	30	10	303
41040541	4104	Oppland	538	2003	1	0	0		0			0	0	0	2	112	26	10	299
41040544	4104	Oppland	538	2003	1	0	0		0			0	0	0	2	150	30	9	273
41040546	4104	Oppland	538	2003	15	2	1	1	1	1	0	3	5	1	2	161	9	10	282
41040548	4104	Oppland	538	2003	4	2	0	1	0	1		0	2	0	2	185	27	9	270
41040552	4104	Oppland	538	2003	6	2	2	1	1	1	1	2	4	2	2	202	26	10	299
41040553	4104	Oppland	538	2003	16	2	1	1	1	1	0	3	5	1	2	0	10	10	283
41040554	4104	Oppland	538	2003	2	0	0	0	0			0	0	0	2	146	26	9	269
41040555	4104	Oppland	538	2003	6	2	2	1	1	1	1	2	4	2	2	147	28	9	271
41040556	4104	Oppland	538	2003	3	1	2	1	1	0	1	0	1	2	2	0	3	10	276
41040558	4104	Oppland	538	2003	6	2	0	1	0	1		1	3	0	2		26	9	269
41040562	4104	Oppland	538	2003	2	0	1	0	1		0	0	0	1	2	183	7	10	280
41040565	4104	Oppland	538	2003	2	0	1	0	1		0	0	0	1	2		8	9	251
41040569	4104	Oppland	538	2003	7	1	0	1	0	0		2	3	0	2	160	25	9	268
41040424	4104	Oppland	501	2004	1	0	0		0			0	0	0	2	143	30	9	274
41040425	4104	Oppland	501	2004	1	0	0		0			0	0	0	2	146	29	9	273
41040429	4104	Oppland	501	2004	3	0	1	0	1		0	0	0	1	2	212	30	9	274
41040430	4104	Oppland	501	2004	4	2	1	1	1	1	0	0	2	1	2	184	25	9	269
41040431	4104	Oppland	501	2004	10	2	2	1	1	1	1	2	4	2	2	218	27	9	271
41040433	4104	Oppland	501	2004	14	1	2	1	1	0	1	3	4	3	2		24	10	298
41040434	4104	Oppland	501	2004	2	0	1	0	1		0	0	0	1	2	180	9	10	283
41040435	4104	Oppland	501	2004	8	2	2	1	1	1	1	4	6	2	2		30	10	304
41040436	4104	Oppland	501	2004	8	1	0	1	0	0		2	3	0	2	200	1	10	275
41040074	4104	Oppland	516	2004	1	0	0		0			0	0	0	2	132	10	10	284
41040079	4104	Oppland	516	2004	1	0	0		0			0	0	0	2	131	17	10	291
41040082	4104	Oppland	516	2004	1	0	0		0			0	0	0	2	131	29	9	273
41040083	4104	Oppland	516	2004	1	0	0		0			0	0	0	2	132	2	10	276
41040084	4104	Oppland	516	2004	1	0	0		0			0	0	0	2	132	17	10	291
41040086	4104	Oppland	516	2004	1	0	0		0			0	0	0	2	131	9	10	283
41040087	4104	Oppland	516	2004	5	2	0	1	0	1		1	3	0	2	148	3	10	277
41040088	4104	Oppland	516	2004	3	1	2	1	1	0	1	0	1	2	2	168	23	10	297
41040089	4104	Oppland	516	2004	4	2	0	1	0	1		1	3	0	2	191	26	9	270
41040090	4104	Oppland	516	2004	8	0	2	0	1		1	0	0	2	2	209	23	10	297
41040092	4104	Oppland	516	2004	2	0	1	0	1		0	0	0	1	2	182	16	10	290
41040093	4104	Oppland	516	2004	2	0	1	0	1		0	0	0	1	2	162	30	9	274
41040095	4104	Oppland	516	2004	13	2	1	1	1	1	0	5	7	1	2	167	29	10	303
41040096	4104	Oppland	516	2004	9	2	0	1	0	1		0	2	0	2	182	26	9	270
41040098	4104	Oppland	516	2004	2	0	2	0	1		1	0	0	2	2	175	30	10	304
41040101	4104	Oppland	516	2004	2	0	0	0	0			0	0	0	2	150	25	9	269
41040102	4104	Oppland	516	2004	8	2	0	1	0	1		2	4	0	2	173	22	9	266
41040103	4104	Oppland	516	2004	6	2	0	1	0	1		1	3	0	2	153	9	10	283
41040104	4104	Oppland	516	2004	12	1	0	1	0	0		2	3	0	2	165	26	10	300
41040459	4104	Oppland	519	2004	1	0	1		1		0	0	0	1	2	120	31	10	305
41040460	4104	Oppland	519	2004	1	0	0		0			0	0	0	2	135	27	9	271
41040461	4104	Oppland	519	2004	1	0	0		0			0	0	0	2	122	30	9	274
41040464	4104	Oppland	519	2004	6	2	1	1	1	1	0	1	3	1	2	180	9	10	283
41040466	4104	Oppland	519	2004	3	0	1	0	1		0	0	0	1	2	151	30	9	274
41040238	4104	Oppland	522	2004	1	0	0		0			0	0	0	2	118	26	9	270
41040183	4104	Oppland	522	2004	2	0	1	0	1		0	0	0	1	2	150	9	10	283
41040224	4104	Oppland	522	2004	1	0	0		0			0	0	0	2	137	6	10	280
41040223	4104	Oppland	522	2004	1	0	0		0			0	0	0	2	131	23	10	297
41040222	4104	Oppland	522	2004	1	0	0		0			0	0	0	2	80	29	9	273
41040209	4104	Oppland	522	2004	2	0	0	0	0			0	0	0	2	160	30	9	274
41040228	4104	Oppland	522	2004	1	0	0		0			0	0	0	2	127	6	10	280
41040194	4104	Oppland	522	2004	5	2	0	1	0	1		0	2	0	2	141	26	9	270
41040207	4104	Oppland	522	2004	8	2	1	1	1	1	0	2	4	1	2	157	16	10	290
41040231	4104	Oppland	522	2004	1	0	0		0			0	0	0	2	136	26	9	270
41040230	4104	Oppland	522	2004	1	0	0		0			0	0	0	2	110	26	9	270
41040214	4104	Oppland	522	2004	9	2	0	1	0	1		1	3	0	2	162	26	9	270
41040191	4104	Oppland	522	2004	2	0	1	0	1		0	0	0	1	2	183	5	10	279
41040234	4104	Oppland	522	2004	1	0	0		0			0	0	0	2	121	5	10	279
41040187	4104	Oppland	522	2004	2	0	1	0	1		0	0	0	1	2	175	30	10	304
41040212	4104	Oppland	522	2004	4	2	0	1	0	1		0	2	0	2		26	9	270
41040199	4104	Oppland	522	2004	2	0	2	0	1		1	0	0	2	2		28	10	302
41040188	4104	Oppland	522	2004	5	1	0	1	0	0		1	2	0	2	193	26	9	270
41040186	4104	Oppland	522	2004	2	0	1	0	1		0	0	0	1	2	145	24	10	298
41040225	4104	Oppland	522	2004	1	0	0		0			0	0	0	2	120	10	10	284
41040215	4104	Oppland	522	2004	3	2	2	1	1	1	1	0	2	2	2	161	10	10	284
41040219	4104	Oppland	522	2004	1	0	0		0			0	0	0	2	126	25	9	269
41040220	4104	Oppland	522	2004	1	0	0		0			0	0	0	2	155	25	9	269
41040205	4104	Oppland	522	2004	11	1	0	1	0	0		4	5	0	2	173	28	9	272
41040218	4104	Oppland	522	2004	1	0	1		1		0	0	0	1	2	139	16	10	290
41040200	4104	Oppland	522	2004	4	0	2	0	1		1	0	0	2	2	210	10	10	284
41040208	4104	Oppland	522	2004	5	2	2	1	1	1	1	2	4	2	2	178	16	10	290
41040042	4104	Oppland	538	2004	1	0	0		0			0	0	0	2	118	23	10	297
41040043	4104	Oppland	538	2004	1	0	0		0			0	0	0	2	105	23	10	297
41040044	4104	Oppland	538	2004	1	0	0		0			0	0	0	2	136	26	9	270
41040046	4104	Oppland	538	2004	1	0	0		0			0	0	0	2	128	26	9	270
41040047	4104	Oppland	538	2004	1	0	0		0			0	0	0	2		23	10	297
41040050	4104	Oppland	538	2004	3	1	2	1	1	0	1	0	1	2	2	204	15	10	289
41040051	4104	Oppland	538	2004	8	2	2	1	1	1	1	0	2	2	2	195	7	10	281
41040053	4104	Oppland	538	2004	3	1	1	1	1	0	0	0	1	1	2	158	24	10	298
41040055	4104	Oppland	538	2004	3	1	1	1	1	0	0	0	1	1	2		29	10	303
41040057	4104	Oppland	538	2004	9	2	0	1	0	1		6	8	0	2	203	26	9	270
41040058	4104	Oppland	538	2004	16	2	0	1	0	1		4	6	0	2	174	16	10	290
41040059	4104	Oppland	538	2004	4	1	1	1	1	0	0	0	1	1	2	148	17	10	291
41040060	4104	Oppland	538	2004	17	2	0	1	0	1		4	6	0	2		1	10	275
41040061	4104	Oppland	538	2004	15	1	1	1	1	0	0	3	4	1	2	165	16	10	290
41040064	4104	Oppland	538	2004	2	0	2	0	1		1	0	0	2	2		29	10	303
41040616	4104	Oppland	501	2005	1	0	0		0			0	0	0	2	140	30	9	273
41040617	4104	Oppland	501	2005	1	0	1		1		0	0	0	1	2	160	14	10	287
41040618	4104	Oppland	501	2005	16	1	1	1	1	0	0	2	3	1	2	147	22	10	295
41040563	4104	Oppland	516	2005	4	2	1	1	1	1	0	0	2	1	2	151	29	10	302
41040565	4104	Oppland	516	2005	5	2	0	1	0	1		0	2	0	2	191	29	9	272
41040566	4104	Oppland	516	2005	5	2	1	1	1	1	0	0	2	1	2	120	29	10	302
41040569	4104	Oppland	516	2005	2	0	0	0	0			0	0	0	2	128	21	10	294
41040570	4104	Oppland	516	2005	2	0	1	0	1		0	0	0	1	2	153	16	10	289
41040571	4104	Oppland	516	2005	6	2	1	1	1	1	0	2	4	1	2	201	9	10	282
41040574	4104	Oppland	516	2005	8	2	2	1	1	1	1	3	5	2	2	168	15	10	288
41040585	4104	Oppland	516	2005	1	0	0		0			0	0	0	2	122	22	10	295
41040586	4104	Oppland	516	2005	1	0	0		0			0	0	0	2	110	29	10	302
41040587	4104	Oppland	516	2005	1	0	0		0			0	0	0	2	116	9	10	282
41040588	4104	Oppland	516	2005	1	0	0		0			0	0	0	2	118	21	10	294
41040589	4104	Oppland	516	2005	1	0	0		0			0	0	0	2	119	9	10	282
41040591	4104	Oppland	516	2005	1	0	0		0			0	0	0	2	117	10	10	283
41040034	4104	Oppland	522	2005	1	0	0		0			0	0	0	2	111	29	9	272
41040036	4104	Oppland	522	2005	1	0	0		0			0	0	0	2	110	2	10	275
41040046	4104	Oppland	522	2005	11	2	0	1	0	1		1	3	0	2	157	28	9	271
41040035	4104	Oppland	522	2005	1	0	0		0			0	0	0	2	139	11	10	284
41040070	4104	Oppland	522	2005	5	2	1	1	1	1	0	0	2	1	2	149	9	10	282
41040037	4104	Oppland	522	2005	1	0	0		0			0	0	0	2	168	15	10	288
41040056	4104	Oppland	522	2005	11	1	0	1	0	0		0	1	0	2	190	5	10	278
41040081	4104	Oppland	522	2005	8	2	1	1	1	1	0	0	2	1	2	176	23	10	296
41040060	4104	Oppland	522	2005	2	0	0	0	0			0	0	0	2	197	28	9	271
41040050	4104	Oppland	522	2005	4	1	1	1	1	0	0	0	1	1	2	191	15	10	288
41040038	4104	Oppland	522	2005	1	0	0		0			0	0	0	2	153	16	10	289
41040079	4104	Oppland	522	2005	7	2	1	1	1	1	0	0	2	1	2	165	6	10	279
41040059	4104	Oppland	522	2005	12	2	1	1	1	1	0	2	4	1	2	152	6	10	279
41040080	4104	Oppland	522	2005	4	2	1	1	1	1	0	0	2	1	2	135,5	20	10	293
41040049	4104	Oppland	522	2005	5	1	1	1	1	0	0	0	1	1	2	166	13	10	286
41040026	4104	Oppland	522	2005	1	0	0		0			0	0	0	2	140	3	10	276
41040031	4104	Oppland	522	2005	1	0	0		0			0	0	0	2	125,5	28	9	271
41040057	4104	Oppland	522	2005	5	2	2	1	1	1	1	0	2	2	2	173,5	16	10	289
41040039	4104	Oppland	522	2005	1	0	0		0			0	0	0	2	120,8	11	10	284
41040051	4104	Oppland	522	2005	3	1	1	1	1	0	0	0	1	1	2	137	29	10	302
41040044	4104	Oppland	522	2005	1	0	0		0			0	0	0	2	115	26	9	269
41040065	4104	Oppland	522	2005	6	2	1	1	1	1	0	3	5	1	2	205	14	10	287
41040073	4104	Oppland	522	2005	5	2	1	1	1	1	0	0	2	1	2	147	20	10	293
41040041	4104	Oppland	522	2005	1	0	0		0			0	0	0	2	109	25	9	268
41040063	4104	Oppland	522	2005	11	2	1	1	1	1	0	2	4	1	2	190	15	10	288
41040078	4104	Oppland	522	2005	5	2	1	1	1	1	0	2	4	1	2	145	16	10	289
41040064	4104	Oppland	522	2005	5	1	1	1	1	0	0	1	2	1	2	168	13	10	286
41040043	4104	Oppland	522	2005	1	0	0		0			0	0	0	2	128	30	9	273
41040033	4104	Oppland	522	2005	1	0	0		0			0	0	0	2	153	26	9	269
41040027	4104	Oppland	522	2005	1	0	0		0			0	0	0	2	157	17	10	290
41040062	4104	Oppland	522	2005	15	2	2	1	1	1	1	5	7	2	2	184	7	10	280
41040028	4104	Oppland	522	2005	1	0	0		0			0	0	0	2	144	28	9	271
41040030	4104	Oppland	522	2005	1	0	0		0			0	0	0	2	141	29	9	272
41040068	4104	Oppland	522	2005	2	1	1	1	1	0	0	0	1	1	2	0	16	10	289
41040074	4104	Oppland	522	2005	2	0	1	0	1		0	0	0	1	2	174	26	9	269
41040029	4104	Oppland	522	2005	1	0	0		0			0	0	0	2	82	16	10	289
41040069	4104	Oppland	522	2005	10	2	1	1	1	1	0	1	3	1	2	160	2	10	275
41040536	4104	Oppland	538	2005	1	0	1		1		0	0	0	1	2	136	23	10	296
41040537	4104	Oppland	538	2005	1	0	0		0			0	0	0	2	148	30	9	273
41040541	4104	Oppland	538	2005	1	0	0		0			0	0	0	2	100	8	10	281
41040542	4104	Oppland	538	2005	1	0	0		0			0	0	0	2	153	25	9	268
41040543	4104	Oppland	538	2005	1	0	0		0			0	0	0	2	146	21	10	294
41040544	4104	Oppland	538	2005	1	0	1		1		0	0	0	1	2	161	29	10	302
41040550	4104	Oppland	538	2005	13	2	1	1	1	1	0	5	7	1	2	174	14	10	287
41040551	4104	Oppland	538	2005	2	0	1	0	1		0	0	0	1	2	193	1	10	274
41040553	4104	Oppland	538	2005	2	0	2	0	1		1	0	0	2	2	210	27	9	270
41040554	4104	Oppland	538	2005	12	2	0	1	0	1		2	4	0	2	168	30	9	273
41040555	4104	Oppland	538	2005	5	0	0	0	0			0	0	0	2		25	9	268
41040556	4104	Oppland	538	2005	14	2	0	1	0	1		5	7	0	2	147	5	10	278
41040559	4104	Oppland	538	2005	2	0	1	0	1		0	0	0	1	2	144	28	10	301
41040562	4104	Oppland	538	2005	1	0	0		0			0	0	0	2		30	10	303
	4104	Oppland	538	2006	9	2	1	1	1	1	0	1	3	1	2	180	30	9	273
	4104	Oppland	538	2006	2	1	2	1	1	0	1	0	1	2	2	168	13	10	286
	4104	Oppland	538	2006	15	1	1	1	1	0	0	0	1	1	2	142	29	9	272
	4104	Oppland	522	2006	17	2	1	1	1	1	0	3	5	1	2	167	21	10	294
	4104	Oppland	522	2006	8	1	1	1	1	0	0	2	3	1	2	190	4	10	277
	4104	Oppland	522	2006	6	2	0	1	0	1		0	2	0	2	172	12	10	285
	4104	Oppland	522	2006	12	2	0	1	0	1		2	4	0	2	194	29	9	272
	4104	Oppland	522	2006	1	0	0		0			0	0	0	2	123	11	10	284
	4104	Oppland	522	2006	1	0	0		0			0	0	0	2	139	10	10	283
	4104	Oppland	522	2006	6	2	1	1	1	1	0	3	5	1	2	174	14	10	287
	4104	Oppland	522	2006	7	2	0	1	0	1		0	2	0	2	162	25	9	268
	4104	Oppland	522	2006	11	2	0	1	0	1		4	6	0	2	187	5	10	278
	4104	Oppland	522	2006	14	2	1	1	1	1	0	0	2	1	2	172	27	10	300
	4104	Oppland	522	2006	3	1	1	1	1	0	0	0	1	1	2	196	28	10	301
	4104	Oppland	522	2006	9	2	0	1	0	1		2	4	0	2	173	30	9	273
	4104	Oppland	522	2006	1	0	0		0			0	0	0	2	138	28	10	301
	4104	Oppland	522	2006	1	0	0		0			0	0	0	2	118	2	10	275
	4104	Oppland	522	2006	15	2	0	1	0	1		0	2	0	2	148	30	9	273
	4104	Oppland	522	2006	1	0	0		0			0	0	0	2	124	1	10	274
	4104	Oppland	522	2006	1	0	0		0			0	0	0	2	130	29	10	302
	4104	Oppland	522	2006	4	2	1	1	1	1	0	0	2	1	2	171	29	10	302
	4104	Oppland	522	2006	1	0	0		0			0	0	0	2	120	14	10	287
	4104	Oppland	522	2006	1	0	0		0			0	0	0	2	121	13	10	286
	4104	Oppland	522	2006	7	1	0	1	0	0		2	3	0	2	198	5	10	278
	4104	Oppland	522	2006	1	0	0		0			0	0	0	2	152	28	9	271
	4104	Oppland	522	2006	5	2	1	1	1	1	0	1	3	1	2	182	27	9	270
	4104	Oppland	522	2006	3	2	1	1	1	1	0	0	2	1	2	148	1	10	274
	4104	Oppland	522	2006	3	2	0	1	0	1		1	3	0	2	176	1	10	274
	4104	Oppland	522	2006	8	2	0	1	0	1		6	8	0	2	217	29	9	272
	4104	Oppland	522	2006	4	1	0	1	0	0		2	3	0	2	0	28	9	271
	4104	Oppland	522	2006	2	0	1	0	1		0	0	0	1	2	165	15	10	288
	4104	Oppland	522	2006	17	2	0	1	0	1		6	8	0	2	163	4	10	277
	4104	Oppland	522	2006	2	2	1	1	1	1	0	0	2	1	2	140	29	9	272
	4104	Oppland	538	2007	2	1	0	1	0	0		0	1	0	2		6	10	279
	4104	Oppland	538	2007	2	0	0	0	0			0	0	0	2		26	9	269
	4104	Oppland	538	2007	2	0	1	0	1		0	0	0	1	2	156	29	9	272
	4104	Oppland	538	2007	2	0	1	0	1		0	0	0	1	2	196	14	10	287
	4104	Oppland	516	2007	2	0	0	0	0			0	0	0	2	146	20	10	293
	4104	Oppland	516	2007	2	0	1	1	1		0	0	0	1	2	156	13	10	286
	4104	Oppland	516	2007	2	0	1	1	1		0	0	0	1	2	147	16	10	289
	4104	Oppland	516	2007	3	0	0	0	0			0	0	0	2	147	21	10	294
	4104	Oppland	516	2007	1	0	0		0			0	0	0	2	139	28	10	301
	4104	Oppland	516	2007	1	0	0		0			0	0	0	2	131	3	10	276
	4104	Oppland	519	2007	2	0	0	0	0			0	0	0	2	165	26	9	269
	4104	Oppland	519	2007	3	1	2	1	1	0	1	1	2	2	2	130	7	10	280
	4104	Oppland	519	2007	12	2	1	1	1	1	0	0	2	1	2	215	27	10	300
	4104	Oppland	522	2007	2	0	0	0	0			0	0	0	2	144	25	9	268
	4104	Oppland	522	2007	2	1	1	1	1	0	0	0	1	1	2	184	5	10	278
	4104	Oppland	522	2007	2	0	1	0	1		0	0	0	1	2	178	3	10	276
	4104	Oppland	522	2007	2	0	1	0	1		0	0	0	1	2	149	4	10	277
	4104	Oppland	522	2007	3	2	1	1	1	1	0	0	2	1	2		13	10	286
	4104	Oppland	522	2007	1	0	0		0			0	0	0	2	100	7	10	280
	4104	Oppland	522	2007	15	2	0	1	0	1		0	2	0	2	148	26	9	269
	4104	Oppland	522	2007	15	2	2	1	1	1	1	2	4	2	2	188	19	10	292
	4104	Oppland	522	2007	3	0	0	0	0			0	0	0	2	168	28	9	271
	4104	Oppland	522	2007	2	0	0	0	0			0	0	0	2	161	26	9	269
	4104	Oppland	522	2007	2	0	0	0	0			0	0	0	2	156	20	10	293
	4104	Oppland	522	2007	1	0	0		0			0	0	0	2	124	6	10	279
	4104	Oppland	522	2007	1	0	0		0			0	0	0	2	128	7	10	280
	4104	Oppland	522	2007	7	2	2	1	1	1	1	0	2	2	2	209	7	10	280
	4104	Oppland	522	2007	2	0	0	0	0			0	0	0	2	160	1	10	274
	4104	Oppland	522	2007	1	0	0		0			0	0	0	2	133	5	10	278
	4104	Oppland	522	2007	2	0	0	0	0			0	0	0	2	197	25	9	268
	4104	Oppland	522	2007	1	0	0		0			0	0	0	2	124	13	10	286
	4104	Oppland	522	2007	1	0	0		0			0	0	0	2	111	6	10	279
	4104	Oppland	522	2007	2	0	0	0	0			0	0	0	2	139	26	9	269
	4104	Oppland	522	2007	2	0	1	0	1		0	0	0	1	2	149	7	10	280
	4104	Oppland	522	2007	1	0	0		0			0	0	0	2	122	27	9	270
	4104	Oppland	522	2007	2	0	1	0	1		0	0	0	1	2	171	2	10	275
	4104	Oppland	522	2007	2	0	0	0	0			0	0	0	2	181	12	10	285
	4104	Oppland	522	2007	4	2	0	1	0	1		1	3	0	2	166	26	9	269
	4104	Oppland	522	2007	4	2	1	1	1	1	0	0	2	1	2	136	6	10	279
	4104	Oppland	501	2007	2	0	1	0	1		0	0	0	1	2	156	31	10	304
	4104	Oppland	501	2007	11	2	2	1	1	1	1	0	2	2	2	225	13	10	286
	4104	Oppland	501	2007	2	0	0	0	0			0	0	0	2	188	28	9	271
	4104	Oppland	501	2007	1	0	0		0			0	0	0	2		25	9	268
	4104	Oppland	538	2007	2	0	1	0	1		0	0	0	1	2	163	6	10	279
	4104	Oppland	522	2007	2	0	0	0	0			0	0	0	2	162	26	9	269
2503	4105	Hedmark	425	1985	1	0	0		0			0	0	0	2	0	18	10	291
2504	4105	Hedmark	425	1985	1	0	0		0			0	0	0	2	0	20	10	293
2505	4105	Hedmark	425	1985	4	1	1	1	1	0	0	0	2	1	2	0	19	10	292
2510	4105	Hedmark	425	1985	4	0	1	0	1		0	0	0	1	2	0	0	10	273
2511	4105	Hedmark	425	1985	2	0	1	0	1		0	0	0	1	2	0	0	10	273
2514	4105	Hedmark	425	1985	8	1	1	1	1	0	0	0	5	1	2	0	0	10	273
2516	4105	Hedmark	425	1985	1	0	0		0			0	0	0	2	0	0	10	273
2518	4105	Hedmark	425	1985	4	1	2	1	1	0	1	0	10	3	2	0	0	10	273
2520	4105	Hedmark	425	1985	8	0	1	1	1		0	0	2	1	2	0	20	10	293
2532	4105	Hedmark	425	1985	5	0	1	1	1		0	0	2	1	2	0	0	10	273
2538	4105	Hedmark	425	1985	3	0	0	0	0			0	0	0	2	0	5	10	278
2540	4105	Hedmark	425	1985	1	1	1		1		0	0	1	1	2	0	5	10	278
2548	4105	Hedmark	425	1985	2	0	1	0	1		0	0	0	1	2	0	12	10	285
2549	4105	Hedmark	425	1985	1	0	0		0			0	0	0	2	0	9	10	282
2551	4105	Hedmark	425	1985	6	1	2	1	1	0	1	0	6	2	2	0	19	10	292
2562	4105	Hedmark	425	1985	1	0	0		0			0	0	0	2	0	18	10	291
2565	4105	Hedmark	425	1985	2	0	1	0	1		0	0	0	1	2	0	22	10	295
2566	4105	Hedmark	425	1985	7	1	1	1	1	0	0	0	3	1	2	0	25	10	298
2567	4105	Hedmark	425	1985	8	0	2	1	1		1	0	7	2	2	0	29	10	302
2570	4105	Hedmark	425	1985	1	0	0		0			0	0	0	2	0	30	10	303
2571	4105	Hedmark	425	1985	7	1	2	1	1	0	1	0	4	2	2	0	0	10	273
2580	4105	Hedmark	425	1985	1	0	0		0			0	0	0	2	0	9	10	282
2590	4105	Hedmark	425	1985	1	0	0		0			0	0	0	2	0	26	10	299
2592	4105	Hedmark	425	1985	2	0	1	0	1		0	0	0	1	2	0	0	10	273
2593	4105	Hedmark	425	1985	6	2	0	1	0	1		0	3	0	2	0	9	10	282
2596	4105	Hedmark	425	1985	1	0	0		0			0	0	0	2	0	15	10	288
2600	4105	Hedmark	425	1985	17	0	2	1	1		1	0	4	2	2	0	11	10	284
2602	4105	Hedmark	425	1985	1	0	0		0			0	0	0	2	0	0	10	273
2603	4105	Hedmark	425	1985	5	1	1	1	1	0	0	0	2	1	2	0	0	10	273
2604	4105	Hedmark	425	1985	2	1	2	1	1	0	1	0	1	2	2	0	10	10	283
2605	4105	Hedmark	425	1985	2	0	1	0	1		0	0	0	1	2	0	19	10	292
2606	4105	Hedmark	425	1985	2	0	1	0	1		0	0	0	1	2	0	0	10	273
2611	4105	Hedmark	425	1985	5	2	1	1	1	1	0	0	3	1	2	0	0	10	273
2613	4105	Hedmark	425	1985	3	0	1	0	1		0	0	0	1	2	0	9	10	282
2621	4105	Hedmark	425	1985	5	2	1	1	1	1	0	0	3	1	2	0	10	10	283
2622	4105	Hedmark	425	1985	7	1	1	1	1	0	0	0	3	1	2	0	11	10	284
2624	4105	Hedmark	425	1985	2	0	0	0	0			0	0	0	2	195	6	10	279
2626	4105	Hedmark	425	1985	4	1	1	1	1	0	0	0	2	1	2	210	9	10	282
2633	4105	Hedmark	425	1985	2	0	1	0	1		0	0	0	1	2	0	0	10	273
2634	4105	Hedmark	425	1985	2	0	0	0	0			0	0	0	2	0	0	10	273
2635	4105	Hedmark	425	1985	7	1	1	1	1	0	0	0	5	1	2	0	0	10	273
2638	4105	Hedmark	425	1985	3	0	0	0	0			0	0	0	2	0	0	10	273
2639	4105	Hedmark	425	1985	6	1	1	1	1	0	0	0	1	1	2	0	0	10	273
2640	4105	Hedmark	425	1985	3	0	1	1	1		0	0	1	1	2	0	0	10	273
2642	4105	Hedmark	425	1985	1	0	1		1		0	0	0	1	2	0	7	10	280
2644	4105	Hedmark	425	1985	1	0	0		0			0	0	0	2	0	0	10	273
2645	4105	Hedmark	425	1985	2	0	1	0	1		0	0	0	1	2	0	8	10	281
2646	4105	Hedmark	425	1985	6	1	2	1	1	0	1	0	5	2	2	0	7	10	280
2648	4105	Hedmark	425	1985	7	1	1	1	1	0	0	0	4	1	2	0	7	10	280
2653	4105	Hedmark	425	1985	6	1	1	1	1	0	0	0	5	1	2	0	6	10	279
2654	4105	Hedmark	425	1985	1	0	0		0			0	0	0	2	0	0	10	273
2001	4105	Hedmark	425	1986	9	2	1	1	1	1	0	0	4	1	2	0	8	10	281
2004	4105	Hedmark	425	1986	4	0	1	0	1		0	0	0	1	2	0		10	
2009	4105	Hedmark	425	1986	2	0	1	0	1		0	0	0	1	2	0		10	
2011	4105	Hedmark	425	1986	7	2	1	1	1	1	0	0	2	1	2	0	30	10	303
2016	4105	Hedmark	425	1986	1	0	1		1		0	0	0	1	2	0	30	10	303
2021	4105	Hedmark	425	1986	3	1	2	1	1	0	1	0	1	2	2	0	20	10	293
2028	4105	Hedmark	425	1986	1	0	0		0			0	0	0	2	0	18	10	291
2029	4105	Hedmark	425	1986	10	1	2	1	1	0	1	0	5	2	2	0	11	10	284
2040	4105	Hedmark	425	1986	5	1	1	1	1	0	0	0	2	1	2	0		10	
2046	4105	Hedmark	425	1986	5	1	2	1	1	0	1	0	6	2	2	0	18	10	291
2048	4105	Hedmark	425	1986	7	0	0	0	0			0	0	0	2	0	6	10	279
2050	4105	Hedmark	425	1986	1	0	0		0			0	0	0	2	0	19	10	292
2053	4105	Hedmark	425	1986	7	1	1	1	1	0	0	0	3	1	2	0	8	10	281
2058	4105	Hedmark	425	1986	4	1	2	1	1	0	1	0	1	2	2	0	5	10	278
2083	4105	Hedmark	425	1986	13	1	2	1	1	0	1	0	15	2	2	0	9	10	282
